stereo-stereo amba,Reventlowsgade 14, 3. tv1651 København V,København V,null,43717219,nicolai@podpeople.dk,4009489961,virksomhed,false,false,false,false,900300 Kunstnerisk skaben,,1651,null,true,2022-11-01,NORMAL,25688882,Andelsselskab (-forening) med begrænset ansvar,false
CHALTÉN ApS,C/O AdmoneoRugvej 22700 Brønshøj,Brønshøj,C/O Admoneo,38243268,sune@admoneo.dk,4006735873,virksomhed,false,false,false,false,642020 Ikke-finansielle holdingselskaber,,2700,null,true,2016-12-09,NORMAL,27292139,Anpartsselskab,false
JPL ENGINEERING ApS,Hvilebækvænge 233520 Farum,Farum,null,30595319,null,4001629465,virksomhed,false,false,false,false,620200 Konsulentbistand vedrørende informationsteknologi,,3520,null,false,2007-05-10,NORMAL,null,Anpartsselskab,false
Stokholm Group ApS,C/O Nicklas Stokholm PedersenSvanevej 347400 Herning,Herning,C/O Nicklas Stokholm Pedersen,43251473,nick@bubbles.dk,4009260915,virksomhed,false,false,false,false,642010 Finansielle holdingselskaber,,7400,null,true,2022-05-06,NORMAL,null,Anpartsselskab,false
ANNAMI HOLDING ApS,C/O Anni Kjær NielsenClemmi Falk Vej 299492 Blokhus,Blokhus,C/O Anni Kjær Nielsen,27405843,null,4001432534,virksomhed,false,false,false,false,682040 Udlejning af erhvervsejendomme,,9492,null,false,2003-10-06,NORMAL,null,Anpartsselskab,false
TOPO-MATIC ApS,Ørslevvej 125Ørslev4230 Skælskør,Skælskør,null,27464440,null,5231209,virksomhed,false,false,false,false,259900 Fremstilling af andre færdige metalprodukter i.a.n.,,4230,null,false,2003-12-04,NORMAL,58143314,Anpartsselskab,false
Ejendomsselskabet Vilhelm Nielsen ApS,C/O Peter Dalbro LaknerSpartavej 92300 København S,København S,C/O Peter Dalbro Lakner,43153048,pdl@lakner.dk,4009217807,virksomhed,false,false,false,false,682030 Anden udlejning af boliger,,2300,null,true,2022-03-25,NORMAL,null,Anpartsselskab,false
UDVIKLINGSSELSKABET AF 2.4.2012 ApS,Lillevang 1257190 Billund,Billund,null,34474389,null,4001914371,virksomhed,false,false,false,false,681000 Køb og salg af egen fast ejendom,,7190,null,false,2012-04-02,NORMAL,null,Anpartsselskab,false
KJL HOLDING ApS,Møllevej 147323 Give,Give,null,30733533,null,1899904,virksomhed,false,false,false,false,642020 Ikke-finansielle holdingselskaber,,7323,null,false,2007-07-30,NORMAL,null,Anpartsselskab,false
TRL INVEST ApS,Møllevej 147323 Give,Give,null,33966539,null,4001888525,virksomhed,false,false,false,false,642010 Finansielle holdingselskaber,,7323,null,false,2011-10-11,NORMAL,null,Anpartsselskab,false
hello rose and magnolia ApS,C/O Stine Elmegaard WindfeldEnrumvej 122942 Skodsborg,Skodsborg,C/O Stine Elmegaard Windfeld,43570935,sewindfeld@gmail.com,4009408911,virksomhed,false,false,false,false,642020 Ikke-finansielle holdingselskaber,,2942,null,false,2022-10-10,NORMAL,null,Anpartsselskab,false
D2 INVEST FUGLEBJERG ApS,Egøjevej 324600 Køge,Køge,null,32947026,null,4001809298,virksomhed,false,false,false,false,702200 Virksomhedsrådgivning og anden rådgivning om driftsledelse,,4600,null,false,2010-06-08,NORMAL,null,Anpartsselskab,false
INUIT QUALITY CLOTHES OF GREENLAND ApS,Naapittarfik 33900 Nuuk,Nuuk,null,12684762,hanne@inuitquality.gl,4004374822,virksomhed,false,false,false,false,099000 Serviceydelser i forbindelse med anden råstofindvinding,,3900,null,true,2012-10-01,NORMAL,497566,Anpartsselskab,false
Anuni ApS,Sissakkooriaq 25Postboks 2653950 Aasiaat,Aasiaat,null,41006994,null,4008293702,virksomhed,false,false,false,false,681000 Køb og salg af egen fast ejendom,,3950,null,true,2019-12-12,NORMAL,null,Anpartsselskab,false
UnoFilm ApS,Issortarfimmut 73905 Nuussuaq,Nuussuaq,null,41205768,null,4008377591,virksomhed,false,false,false,false,591110 Produktion af film og videofilm,,3905,null,false,2020-02-28,NORMAL,null,Anpartsselskab,false
MIBURA ApS,C/O Mikkel RasmussenKløverprisvej 862650 Hvidovre,Hvidovre,C/O Mikkel Rasmussen,36554843,mbr@mibura.dk,4005918385,virksomhed,false,false,false,false,620200 Konsulentbistand vedrørende informationsteknologi,,2650,null,true,2015-02-16,NORMAL,42178878,Anpartsselskab,false
ØLAND-ATTRUP ApS,Torslev Kær 26Øland9460 Brovst,Brovst,null,30489586,null,4001614232,virksomhed,false,false,false,false,015000 Blandet drift,,9460,null,false,2007-03-30,NORMAL,98238737,Anpartsselskab,false
Wiheads Holding ApS,C/O Dmitry ObukhovWeidekampsgade 63, 4. 42300 København S,København S,C/O Dmitry Obukhov,43237241,do@wiheads.com,4009254261,virksomhed,false,false,false,false,642020 Ikke-finansielle holdingselskaber,,2300,null,true,2022-04-21,NORMAL,null,Anpartsselskab,false
Lars Ehlers Holding ApS,Ellemarksvej 398000 Aarhus C,Aarhus C,null,42923168,null,4009115452,virksomhed,false,false,false,false,642020 Ikke-finansielle holdingselskaber,,8000,null,true,2021-12-20,NORMAL,null,Anpartsselskab,false
KONSULENTFIRMAET NIK ApS,Strandvejen 2402920 Charlottenlund,Charlottenlund,null,30915380,nils.kierkegaard@smtdata.com,4663279,virksomhed,false,false,false,false,465100 Engroshandel med computere, ydre enheder og software,,2920,null,false,2007-10-15,NORMAL,24424299,Anpartsselskab,false
ShopOne ApS,Skovparken 119440 Aabybro,Aabybro,null,38995049,null,4007119416,virksomhed,false,false,false,false,479119 Detailhandel med andre varer i.a.n. via internet,,9440,null,false,2017-10-06,NORMAL,null,Anpartsselskab,false
HOLDINGSELSKABET JEA AF 1/10 2013 ApS,Nordvangen 67120 Vejle Øst,Vejle Øst,null,36021713,null,4002034430,virksomhed,false,false,false,false,643030 Investeringsselskaber,,7120,null,false,2014-06-20,NORMAL,null,Anpartsselskab,false
MOGUL ApS,C/O A. WegterHavnegade 33, 2. th1058 København K,København K,C/O A. Wegter,27107990,arikiri@gmail.com,2998790,virksomhed,false,false,false,false,643030 Investeringsselskaber,,1058,null,true,2003-04-08,NORMAL,53391190,Anpartsselskab,false
BROCH-MIKKELSENS STENHUGGERIER ApS,Sydkajen 2, 2. th5800 Nyborg,Nyborg,null,59695010,brochm@privat.dk,4001179688,virksomhed,false,false,false,false,682040 Udlejning af erhvervsejendomme,,5800,null,false,1976-12-22,NORMAL,22994905,Anpartsselskab,false
EJENDOMSSELSKABET VESTBIRKVEJ 6 ApS,C/O John Ålkjær MadsenBiskorupvej 27Biskorup5240 Odense NØ,Odense NØ,C/O John Ålkjær Madsen,10204534,fsm@fsm.dk,4000801193,virksomhed,false,false,false,false,682040 Udlejning af erhvervsejendomme,,5240,null,true,1986-03-24,NORMAL,28109193,Anpartsselskab,false
JK EJENDOM ApS,Norgesvej 10Tved5700 Svendborg,Svendborg,null,30573994,null,4001640488,virksomhed,false,false,false,false,682040 Udlejning af erhvervsejendomme,,5700,null,false,2007-04-30,NORMAL,null,Anpartsselskab,false
EAS Ulfborg ApS,Staby Kirkevej 3Staby6990 Ulfborg,Ulfborg,null,43251112,null,4009260617,virksomhed,false,false,false,false,813000 Landskabspleje,,6990,null,false,2022-05-04,NORMAL,null,Anpartsselskab,false
NERD Holding ApS,C/O Morten Skov JørgensenVulkangade 9, 3. th2200 København N,København N,C/O Morten Skov Jørgensen,43008595,skov@post1.tele.dk,4009152900,virksomhed,false,false,false,false,642010 Finansielle holdingselskaber,,2200,null,true,2022-01-13,NORMAL,null,Anpartsselskab,false
Anni Clausen ApS,Borupvej 303320 Skævinge,Skævinge,null,40268189,null,4007976997,virksomhed,false,false,false,false,642020 Ikke-finansielle holdingselskaber,,3320,null,true,2018-12-10,NORMAL,null,Anpartsselskab,false
AWN Holding ApS,C/O Allan White NielsenLotusvej 183650 Ølstykke,Ølstykke,C/O Allan White Nielsen,38239198,awnbyg@gmail.com,4006734146,virksomhed,false,false,false,false,642020 Ikke-finansielle holdingselskaber,,3650,null,true,2016-12-02,NORMAL,20953036,Anpartsselskab,false
E. Norup Holding ApS,Grangårdsvej 839530 Støvring,Støvring,null,38633619,null,4006887821,virksomhed,false,false,false,false,642020 Ikke-finansielle holdingselskaber,,9530,null,true,2017-05-10,NORMAL,26314444,Anpartsselskab,false
E W J. EJENDOMME A/S,Rosas Minde Vej 497120 Vejle Øst,Vejle Øst,null,21072346,null,4001057348,virksomhed,false,false,false,false,682040 Udlejning af erhvervsejendomme,,7120,null,false,1998-06-29,NORMAL,null,Aktieselskab,false
SCHROLL PEDERSEN HOLDING ApS,C/O Kim Steenstrup PedersenVolosvej 42300 København S,København S,C/O Kim Steenstrup Pedersen,34464847,kimsteenstruppedersen@gmail.com,5592892,virksomhed,false,false,false,false,649900 Anden finansiel formidling undtagen forsikring og pensionsforsikring, i.a.n.,,2300,null,true,2012-03-23,NORMAL,61374529,Anpartsselskab,false
BTB MEDIA ApS,Rønnegade 14, 6. tv2100 København Ø,København Ø,null,32150780,null,5129778,virksomhed,false,false,false,false,649900 Anden finansiel formidling undtagen forsikring og pensionsforsikring, i.a.n.,,2100,null,false,2009-05-14,NORMAL,null,Anpartsselskab,false
Hanak Holding ApS,Mellemvang 192970 Hørsholm,Hørsholm,null,40129367,null,4007911784,virksomhed,false,false,false,false,642020 Ikke-finansielle holdingselskaber,,2970,null,true,2018-12-20,NORMAL,null,Anpartsselskab,false
OLE KRAGH HOLDING ApS,Dorthesvej 69800 Hjørring,Hjørring,null,26912083,null,4001394306,virksomhed,false,false,false,false,642020 Ikke-finansielle holdingselskaber,,9800,null,false,2002-12-09,NORMAL,98929465,Anpartsselskab,false
LABSUPPORT HOLDING ApS,Batzkes Bakke 15A3400 Hillerød,Hillerød,null,33767757,info@labsupport.dk,4001872258,virksomhed,false,false,false,false,642010 Finansielle holdingselskaber,,3400,null,false,2011-06-27,NORMAL,26137380,Anpartsselskab,false
DANIX ApS,Bavne Ager 103, 1. th3250 Gilleleje,Gilleleje,null,67407318,null,325006,virksomhed,false,false,false,false,642020 Ikke-finansielle holdingselskaber,,3250,null,false,1981-11-13,NORMAL,null,Anpartsselskab,false
Barefoot Autism Warriors Aps,Triumphbuen 19, 2. tv3060 Espergærde,Espergærde,null,43974947,null,4009628403,virksomhed,false,false,false,false,855900 Anden undervisning i.a.n.,,3060,null,true,2023-04-05,NORMAL,null,Anpartsselskab,false
RLG (DENMARK) ApS,C/O Sheltons AccountantsKompagnistræde 21, 1. th1208 København K,København K,C/O Sheltons Accountants,33035837,null,4000711300,virksomhed,false,false,false,false,649900 Anden finansiel formidling undtagen forsikring og pensionsforsikring, i.a.n.,,1208,null,true,2010-06-17,NORMAL,null,Anpartsselskab,false
TEGLGADE 23. ANS. ApS,Teglgade 238643 Ans By,Ans By,null,79177717,null,4001209532,virksomhed,false,false,false,false,649900 Anden finansiel formidling undtagen forsikring og pensionsforsikring, i.a.n.,,8643,null,false,1985-09-25,NORMAL,null,Anpartsselskab,false
Krejberg Roslev Holding ApS,C/O Jens Peter KrejbergBlommevænget 457870 Roslev,Roslev,C/O Jens Peter Krejberg,42618101,null,4008978680,virksomhed,false,false,false,false,642020 Ikke-finansielle holdingselskaber,,7870,null,true,2021-08-23,NORMAL,null,Anpartsselskab,false
sæby´s bedste synlighed ApS,Fallavej 69300 Sæby,Sæby,null,43957899,be-solfilm@jubii.dk,4009621103,virksomhed,false,false,false,false,731190 Anden reklamevirksomhed,,9300,null,true,2023-03-31,NORMAL,25302563,Anpartsselskab,false
BROCH-MIKKELSENS STENHUGGERIER ApS,Sydkajen 2, 2. th5800 Nyborg,Nyborg,null,59695010,brochm@privat.dk,4001179688,virksomhed,false,false,false,false,682040 Udlejning af erhvervsejendomme,,5800,null,false,1976-12-22,NORMAL,22994905,Anpartsselskab,false
EJENDOMSSELSKABET VESTBIRKVEJ 6 ApS,C/O John Ålkjær MadsenBiskorupvej 27Biskorup5240 Odense NØ,Odense NØ,C/O John Ålkjær Madsen,10204534,fsm@fsm.dk,4000801193,virksomhed,false,false,false,false,682040 Udlejning af erhvervsejendomme,,5240,null,true,1986-03-24,NORMAL,28109193,Anpartsselskab,false
SIMOLAC ApS,Sankt Jørgens Vej 15700 Svendborg,Svendborg,null,29402485,null,3642429,virksomhed,false,false,false,false,642020 Ikke-finansielle holdingselskaber,,5700,null,false,2006-03-01,NORMAL,null,Anpartsselskab,false
A. Lunde Invest ApS,Bremensgade 29, 4. th2300 København S,København S,null,43964623,null,4009623846,virksomhed,false,false,false,false,643030 Investeringsselskaber,,2300,null,true,2023-03-28,NORMAL,null,Anpartsselskab,false
Ølgaard Invest ApS,C/O Peter Ølgaard JørgensenJomfruens Kvarter 516710 Esbjerg V,Esbjerg V,C/O Peter Ølgaard Jørgensen,38806726,null,4006969191,virksomhed,false,false,false,false,643030 Investeringsselskaber,,6710,null,true,2017-05-17,NORMAL,null,Anpartsselskab,false
Naur ApS,C/O Jacob NaurKaserneboulevarden 20, 1. tv8000 Aarhus C,Aarhus C,C/O Jacob Naur,39445050,jacobnaur@gmail.com,4007580322,virksomhed,false,false,false,false,620200 Konsulentbistand vedrørende informationsteknologi,,8000,null,true,2018-03-28,NORMAL,61440706,Anpartsselskab,false
ORIGO HOLDING ApS,Klintevej 404000 Roskilde,Roskilde,null,29526761,null,4001547489,virksomhed,false,false,false,false,642020 Ikke-finansielle holdingselskaber,,4000,null,false,2006-04-20,NORMAL,null,Anpartsselskab,false
Frost Invest Holding ApS,Svanevej 87620 Lemvig,Lemvig,null,38418475,null,4006803937,virksomhed,false,false,false,false,642020 Ikke-finansielle holdingselskaber,,7620,null,true,2017-02-10,NORMAL,null,Anpartsselskab,false
HHT INVEST ApS,Krusåvej 158600 Silkeborg,Silkeborg,null,35803904,hthykjaer@hotmail.com,4002006361,virksomhed,false,false,false,false,649900 Anden finansiel formidling undtagen forsikring og pensionsforsikring, i.a.n.,,8600,null,true,2014-03-15,NORMAL,61242995,Anpartsselskab,false
klaus mortensen holding ApS,Kirkebækvej 1258800 Viborg,Viborg,null,42260657,klausmortensenholding@gmail.com,4008820172,virksomhed,false,false,false,false,642020 Ikke-finansielle holdingselskaber,,8800,null,true,2021-03-28,NORMAL,40845584,Anpartsselskab,false
Lars Holten Hansen Holding ApS,Vaarstvej 919260 Gistrup,Gistrup,null,43705768,null,4009482594,virksomhed,false,false,false,false,642020 Ikke-finansielle holdingselskaber,,9260,null,true,2022-12-13,NORMAL,null,Anpartsselskab,false
Flex-Survey.com ApS,Dovregade 9, 1. th2300 København S,København S,null,38885731,null,4007005537,virksomhed,false,false,false,false,711240 Geologiske undersøgelser og prospektering, landinspektører mv.,,2300,null,true,2017-08-25,NORMAL,null,Anpartsselskab,false
JENSEN BYG HOLDING ApS,Allegade 13, 2.2000 Frederiksberg,Frederiksberg,null,29193045,jensenbyg@yahoo.dk,3587713,virksomhed,false,false,false,false,439910 Murere,,2000,null,true,2005-12-01,NORMAL,40570801,Anpartsselskab,false
SetupRobotics EU ApS,Birkemosevej 93400 Hillerød,Hillerød,null,41314397,null,4008425513,virksomhed,false,false,false,false,711220 Rådgivende ingeniørvirksomhed inden for produktions- og maskinteknik,,3400,null,true,2020-04-20,NORMAL,null,Anpartsselskab,false
Zenlica Holding ApS,Fabriksvej 39530 Støvring,Støvring,null,42416126,ja@zenlica.com,4008889771,virksomhed,false,false,false,false,642020 Ikke-finansielle holdingselskaber,,9530,null,true,2021-05-26,NORMAL,null,Anpartsselskab,false
EJENDOMSSELSKABET JÆGERSPRIS ApS,C/O Jørn Friis HansenHovedgaden 41B3630 Jægerspris,Jægerspris,C/O Jørn Friis Hansen,10084059,j@havly.dk,4001378311,virksomhed,false,false,false,false,682030 Anden udlejning af boliger,,3630,null,true,2002-06-24,NORMAL,24651242,Anpartsselskab,false
Bo Christoffersen Holding ApS,Svejbæk Søvej 24Sejs-Svejbæk8600 Silkeborg,Silkeborg,null,43255525,bc@alarex.com,4009262861,virksomhed,false,false,false,false,642010 Finansielle holdingselskaber,,8600,null,true,2022-05-10,NORMAL,40688400,Anpartsselskab,false
C&E Ejendomsselskab ApS,Storegade 246200 Aabenraa,Aabenraa,null,43432591,null,4009345079,virksomhed,false,false,false,false,682040 Udlejning af erhvervsejendomme,,6200,null,false,2022-08-09,NORMAL,null,Anpartsselskab,false
LE3M HOLDING ApS,Generatorvej 372860 Søborg,Søborg,null,31276160,null,4395765,virksomhed,false,false,false,false,642020 Ikke-finansielle holdingselskaber,,2860,null,false,2008-02-21,NORMAL,null,Anpartsselskab,false
LE3M ApS,Generatorvej 372860 Søborg,Søborg,null,31278449,null,4412011,virksomhed,false,false,false,false,649900 Anden finansiel formidling undtagen forsikring og pensionsforsikring, i.a.n.,,2860,null,false,2008-02-28,NORMAL,null,Anpartsselskab,false
AJOURKURSER.DK ApS,Generatorvej 372860 Søborg,Søborg,null,32321984,info@ajourkurser.dk,5717627,virksomhed,false,false,false,false,823000 Organisering af kongresser, messer og udstillinger,,2860,null,false,2011-02-07,NORMAL,70226400,Anpartsselskab,false
MOGENS STEEN HANSEN HOLDING ApS,Ageren 39Mogenstrup4700 Næstved,Næstved,null,26589401,null,2822186,virksomhed,false,false,false,false,649900 Anden finansiel formidling undtagen forsikring og pensionsforsikring, i.a.n.,,4700,null,false,2002-05-01,NORMAL,30724570,Anpartsselskab,false
Daniel Holst Holding ApS,C/O Daniel HolstJohannes Rosendahl Parken 195270 Odense N,Odense N,C/O Daniel Holst,40176284,daniel@littlegiants.dk,4007932930,virksomhed,false,false,false,false,642020 Ikke-finansielle holdingselskaber,,5270,null,true,2019-01-04,NORMAL,28579508,Anpartsselskab,false
Remodio Holding ApS,Fritsdalvej 55600 Faaborg,Faaborg,null,41238534,hej@remodio.dk,4008391699,virksomhed,false,false,false,false,642020 Ikke-finansielle holdingselskaber,,5600,null,true,2020-03-09,NORMAL,null,Anpartsselskab,false
Storr Holding ApS,C/O Berit FrostGerlev Engvej 54200 Slagelse,Slagelse,C/O Berit Frost,42785733,null,4009053469,virksomhed,false,false,false,false,642020 Ikke-finansielle holdingselskaber,,4200,null,true,2021-10-25,NORMAL,null,Anpartsselskab,false
Smedegården 26 ApS,Horsedalsvej 189493 Saltum,Saltum,null,41483032,null,4008495701,virksomhed,false,false,false,false,681000 Køb og salg af egen fast ejendom,,9493,null,true,2020-07-01,NORMAL,60760848,Anpartsselskab,false
Norbert Invest ApS,Albert Schweitzers Vej 322450 København SV,København SV,null,42409316,null,4008886256,virksomhed,false,false,false,false,642020 Ikke-finansielle holdingselskaber,,2450,null,false,2021-05-21,NORMAL,null,Anpartsselskab,false
LYKKESMINDE HOLDING ApS,Christianshøjvej 337442 Engesvang,Engesvang,null,31049660,null,4001663303,virksomhed,false,false,false,false,642020 Ikke-finansielle holdingselskaber,,7442,null,false,2007-11-01,NORMAL,null,Anpartsselskab,false
Mads Fischer Holding ApS,Hovedgaden 5122640 Hedehusene,Hedehusene,null,39425785,null,4007571509,virksomhed,false,false,false,false,642020 Ikke-finansielle holdingselskaber,,2640,null,true,2018-03-20,NORMAL,null,Anpartsselskab,false
KG APT ApS,C/O Pia IkovSkodsborg Strandvej 121A, 1.2942 Skodsborg,Skodsborg,C/O Pia Ikov,35871993,garnell@joejuice.com,4003814821,virksomhed,false,false,false,false,682030 Anden udlejning af boliger,,2942,null,true,2014-11-18,NORMAL,null,Anpartsselskab,false
RA ApS,C/O Kirsten Stiefler-PetersenGøngehusvej 2642970 Hørsholm,Hørsholm,C/O Kirsten Stiefler-Petersen,20852178,null,4001044404,virksomhed,false,false,false,false,649900 Anden finansiel formidling undtagen forsikring og pensionsforsikring, i.a.n.,,2970,null,false,1998-02-09,NORMAL,null,Anpartsselskab,false
Paula Holding ApS,Vejlevej 12Ølholm7160 Tørring,Tørring,null,42101699,null,4008746199,virksomhed,false,false,false,false,642020 Ikke-finansielle holdingselskaber,,7160,null,false,2020-12-21,NORMAL,null,Anpartsselskab,false
GET-IT ApS,C/O Bente BlankenbergJacob Adelborgs Allé 68240 Risskov,Risskov,C/O Bente Blankenberg,34880824,bente@blankenberg.dk,4001943960,virksomhed,false,false,false,false,829900 Anden forretningsservice i.a.n.,,8240,null,true,2012-12-05,NORMAL,50559250,Anpartsselskab,false
BIZPOWER HOLDING ApS,Landlystparken 167700 Thisted,Thisted,null,34597138,null,4001908177,virksomhed,false,false,false,false,642020 Ikke-finansielle holdingselskaber,,7700,null,false,2012-06-12,NORMAL,null,Anpartsselskab,false
Frui ApS,Toftegårds Allé 47, 4. th2500 Valby,Valby,null,43886223,null,4009585373,virksomhed,false,false,false,false,642020 Ikke-finansielle holdingselskaber,,2500,null,true,2023-03-01,NORMAL,null,Anpartsselskab,false
Jan Brohus Hansen Holding ApS,Ørstedvej 13Ørsted4622 Havdrup,Havdrup,null,39636999,null,4007673984,virksomhed,false,false,false,false,642020 Ikke-finansielle holdingselskaber,,4622,null,false,2018-05-24,NORMAL,null,Anpartsselskab,false
GTV HOLDING ApS,Skolevej 16Nordby6720 Fanø,Fanø,null,28305206,null,3316026,virksomhed,false,false,false,false,649900 Anden finansiel formidling undtagen forsikring og pensionsforsikring, i.a.n.,,6720,null,false,2004-12-10,NORMAL,26275978,Anpartsselskab,false
JOVI HUSE ApS,Strandvejen 78721 Daugård,Daugård,null,31428645,null,4001705817,virksomhed,false,false,false,false,411000 Gennemførelse af byggeprojekter,,8721,null,false,2008-04-01,NORMAL,null,Anpartsselskab,false
Anders Jespersen ApS,Hvolgårdsvej 38Ølholm7160 Tørring,Tørring,null,43209965,null,4009242291,virksomhed,false,false,false,false,642020 Ikke-finansielle holdingselskaber,,7160,null,false,2022-04-08,NORMAL,null,Anpartsselskab,false
Lars Holten Hansen Holding ApS,Vaarstvej 919260 Gistrup,Gistrup,null,43705768,null,4009482594,virksomhed,false,false,false,false,642020 Ikke-finansielle holdingselskaber,,9260,null,true,2022-12-13,NORMAL,null,Anpartsselskab,false
Uniquemade A/S,Toftegårdvej 8Hammerum7400 Herning,Herning,null,38690248,null,4006914385,virksomhed,false,false,false,false,464100 Engroshandel med tekstiler,,7400,null,false,2017-06-04,NORMAL,null,Aktieselskab,false
Frost Invest Holding ApS,Svanevej 87620 Lemvig,Lemvig,null,38418475,null,4006803937,virksomhed,false,false,false,false,642020 Ikke-finansielle holdingselskaber,,7620,null,true,2017-02-10,NORMAL,null,Anpartsselskab,false
MARETT HOLDING ApS,C/O Douglas MarettHøjagervænget 202680 Solrød Strand,Solrød Strand,C/O Douglas Marett,32056687,null,4001740385,virksomhed,false,false,false,false,642020 Ikke-finansielle holdingselskaber,,2680,null,true,2009-02-05,NORMAL,null,Anpartsselskab,false
NP Multi ApS,Blæsingevej 7Solbjerg4270 Høng,Høng,null,43504371,nb_multi@yahoo.dk,4009376818,virksomhed,false,false,false,false,812100 Almindelig rengøring i bygninger,,4270,null,true,2022-09-09,NORMAL,60702158,Anpartsselskab,false
RBSM Holding 2023 ApS,C/O Rikke Bækkely Sass MathiesenØlandsparken 22Øster Hornum9530 Støvring,Støvring,C/O Rikke Bækkely Sass Mathiesen,44056992,null,4009669931,virksomhed,false,false,false,false,642020 Ikke-finansielle holdingselskaber,,9530,null,true,2023-05-15,NORMAL,null,Anpartsselskab,false
SAMLING ApS,C/O Spekta A/SRullebanen 1Jonstrup3500 Værløse,Værløse,C/O Spekta A/S,30716574,anders@engelbrecht.dk,4269685,virksomhed,false,false,false,false,642020 Ikke-finansielle holdingselskaber,,3500,null,true,2007-07-01,NORMAL,null,Anpartsselskab,false
Stoltenborg Cap ApS,Kalkbrænderihavnsgade 4D, st. tv2100 København Ø,København Ø,null,42608939,null,4008975337,virksomhed,false,false,false,false,643030 Investeringsselskaber,,2100,null,true,2021-08-17,NORMAL,null,Anpartsselskab,false
MOSHAGE HOLDING ApS,Margrethegårdsvej 71Løjt Kirkeby6200 Aabenraa,Aabenraa,null,27155146,null,4001414379,virksomhed,false,false,false,false,642010 Finansielle holdingselskaber,,6200,null,false,2003-05-13,NORMAL,74617978,Anpartsselskab,false
CT, ROSKILDE HOLDING ApS,Langebjerg 35B4000 Roskilde,Roskilde,null,29389667,null,4986155,virksomhed,false,false,false,false,642020 Ikke-finansielle holdingselskaber,,4000,null,true,2006-02-08,NORMAL,null,Anpartsselskab,false
C. F. Holding ApS,Sæbyvej 1539900 Frederikshavn,Frederikshavn,null,42194603,null,4008789299,virksomhed,false,false,false,false,642020 Ikke-finansielle holdingselskaber,,9900,null,true,2021-03-05,NORMAL,null,Anpartsselskab,false
NORSHOLD ApS,Hejrevej 102670 Greve,Greve,null,31266971,null,4385099,virksomhed,false,false,false,false,642020 Ikke-finansielle holdingselskaber,,2670,null,false,2008-02-18,NORMAL,null,Anpartsselskab,false
MSJ Holding Ebberup ApS,Mejerivej 1Flemløse5620 Glamsbjerg,Glamsbjerg,null,39463865,null,4007588591,virksomhed,false,false,false,false,642020 Ikke-finansielle holdingselskaber,,5620,null,false,2018-04-05,NORMAL,null,Anpartsselskab,false
KWO Landinspektørselskab ApS,Uthvej 678700 Horsens,Horsens,null,41402733,kwo@safirvej3.dk,4008462405,virksomhed,false,false,false,false,642020 Ikke-finansielle holdingselskaber,,8700,null,true,2020-03-30,NORMAL,null,Anpartsselskab,false
JR Holding Int. ApS,C/O Thit Bibi Lindegren RoedStudsgade 44B, 2. th8000 Aarhus C,Aarhus C,C/O Thit Bibi Lindegren Roed,40702229,null,4008163756,virksomhed,false,false,false,false,642020 Ikke-finansielle holdingselskaber,,8000,null,true,2019-08-09,NORMAL,null,Anpartsselskab,false
Job-Matrix Consulting ApS,Lindegårdsvej 195450 Otterup,Otterup,null,38856839,jmc@job-matrix.dk,4006990631,virksomhed,false,false,false,false,620200 Konsulentbistand vedrørende informationsteknologi,,5450,null,true,2017-08-16,NORMAL,null,Anpartsselskab,false
KK-AFP Holding ApS,Toften 16Tarp6715 Esbjerg N,Esbjerg N,null,40879749,keknudsen@hotmail.com,4008239599,virksomhed,false,false,false,false,642020 Ikke-finansielle holdingselskaber,,6715,null,true,2019-10-08,NORMAL,null,Anpartsselskab,false
SayDo Inc ApS,Kløckersvej 21, 1.2820 Gentofte,Gentofte,null,40804897,null,4008205270,virksomhed,false,false,false,false,642020 Ikke-finansielle holdingselskaber,,2820,null,true,2019-09-23,NORMAL,null,Anpartsselskab,false
NIK HOLDING ApS,Fiskerhusene 142620 Albertslund,Albertslund,null,35843744,null,4002005033,virksomhed,false,false,false,false,642020 Ikke-finansielle holdingselskaber,,2620,null,true,2014-05-02,NORMAL,null,Anpartsselskab,false
BURILD HOLDING ApS,C/O Tina BurildStevnsbovej 38A4600 Køge,Køge,C/O Tina Burild,32645194,null,5332315,virksomhed,false,false,false,false,649900 Anden finansiel formidling undtagen forsikring og pensionsforsikring, i.a.n.,,4600,null,false,2009-12-01,NORMAL,null,Anpartsselskab,false
AM Holding, Ikast ApS,Peter Bonnens Vej 377430 Ikast,Ikast,null,42180394,null,4008781960,virksomhed,false,false,false,false,642020 Ikke-finansielle holdingselskaber,,7430,null,true,2021-02-22,NORMAL,null,Anpartsselskab,false
B&H Power Holding ApS,C/O Bo Svarrer HansenBolbro Villavej 82960 Rungsted Kyst,Rungsted Kyst,C/O Bo Svarrer Hansen,43270176,bsh@bhpower.dk,4009269321,virksomhed,false,false,false,false,643030 Investeringsselskaber,,2960,null,true,2022-05-16,NORMAL,51552965,Anpartsselskab,false
BJARNE BROGAARD ApS,Kyhnsvej 278680 Ry,Ry,null,28315708,null,4001482538,virksomhed,false,false,false,false,649900 Anden finansiel formidling undtagen forsikring og pensionsforsikring, i.a.n.,,8680,null,false,2005-01-04,NORMAL,null,Anpartsselskab,false
