title,brand,price,ASIN,item_info
"KOORUI 60% Gaming Keyboards, 61 Keys Wired Ultra-Compact Mechanical Keyboard 26 RGB Backlit with Red Switch Mini Keyboards for Windows MacOS Linux", KOORUI Store,$26.98,B0BZH8T31X,"[""[61 Keys with Gorgeous Backlighting] The 60% gaming keyboard can save desk space. The detachable Type-C cable and small size make it easy to carry around for home/office use or business trips. It offers 26 backlighting modes with RGB effects, providing over 16 million color combinations to personalize your keyboard's appearance."", '[Hot-Swappable Switches] The 61 Keys mechanical keyboard comes with six extra switches (two each of red, brown, and blue) for you to try different switch types and enrich your typing experience. Additionally, the double-shot injection keycaps are fade-resistant and long-lasting.', ""[Anti-Ghosting Technology] Full-key anti-ghosting technology ensures that every keystroke is registered, and even when multiple keys are pressed at the same time, the keyboard's super-responsive speed keeps up with your best moves, allowing you to enjoy a seamless, uninterrupted gaming experience and help you win games"", '[Multi-Functionality and Compatibility] The mini keyboard features 12 multi-function keys for convenient multimedia control, including volume adjustment and media playback. It is compatible with both Apple and Microsoft operating systems, and the multi-function combination keys are also compatible', '[KOORUI SERVICES] KOORUI provide high-quality gamer keyboard and premium services, included 12 months warranty. If you find any damage, malfunction or missing accessories, please feel free to contact us.']"
"ASUS ROG Azoth 75% Wireless DIY Custom Gaming Keyboard, OLED Display, Three-Layer Dampening, Hot-Swappable ROG NX Red Switches & Keyboard Stabilizers, PBT Keycaps, RGB-Black", ASUS Store,$199.99,B0BSKX8W3B,"['ROG SpeedNova Wireless Technology -- ROG SpeedNova wireless technology offers up to 2,000+ hours of stable, uninterrupted near-zero-latency gameplay in 2.4 GHz RF mode (RGB and OLED off).', 'OLED Smart Display Screen -- 2-inch OLED panel can show the settings menu, media visualizations and system monitoring. Three-way control knob for adjusting RGB, Media or Music settings for a fantastic game experience.', 'Unique Gasket Mount Design -- Silicone gasket mount with three layers of dampening foam combined provides a silent keyboard and unrivaled typing experience for gaming players.', 'Hot-swappable ROG NX Mechanical Switches -- Pre-lubed switches for smoother clicks and eliminates bouncing noises respectively; fast actuation and ROG-tuned force curves provide great keystroke feel and consistency.', 'EDIY Switch Lube Kit -- The ROG Azoth includes a complete set of tools for DIY switch lubing. The kit includes a switch opener, keycap puller, switch puller, lube station, brush, and a bottle of Krytox GPL-205-GD0 lubricant, allowing players can customize the keyboard on their preference.']"
"Redragon K530 Pro Draconic 60% Wireless RGB Mechanical Keyboard, BT/2.4Ghz/Wired 3-Mode 61 Keys Compact Gaming Keyboard w/Hot-Swap Socket, Free-Mod Plate Mounted PCB & Linear Red Switch", Redragon Store,,B08YMW92NX,"['Upgraded K530 PRO - Function Upgraded YES✔, Price Increased NO✗, that is the ultimate brand-new K530 Draconic PRO. New 3 modes connection, 61 keys fully hot-swappable PCB plus original compact 60% layout. This time, you will not regret having one, the wait is over.', 'YES! TRUE HOT-SWAP - The transformative innovation with 99.8%+ switches compatible free-mod hot swappable Redragon keyboard is available now. The unique exclusive structure design of the socket makes the switch mounting easier and less wobbling.', '3-Mode Connection - Geared with Redragon innovative tri-mode connection technology, USB-C wired, BT 3.0/5.0 & 2.4Ghz wireless modes which make the user experience upgraded to another level in all fields.', 'Wireless Made Easy - Built-in upgraded 3.0/5.0 BT and 2.4Ghz wireless chips, K530 Pro offers a real-wireless and no-latency connection for all devices. Easy to toggle among 3 different wireless devices via side switch (2.4Ghz/BT1/BT2).', 'Hot-Swappable Red Switches - Hot-swappable with almost all switch types in the market no matter 3-pin or 5-pin. Quiet basic linear mechanical switches, soft key travel makes every click easy to register. Easy to mod or update it with your wishing preference, no forum researching required.', 'Dedicated for FPS Gamer - Place the keyboard proper straight on your desktop and no more crooked way for mouse space saving, your mouse will never hit the keyboard any more. Enjoy waving the mouse without any worries and go get that Team Kills.', 'RGB Illumination Builder -\xa0Dynamic 13 presets illumination modes are free to choose by the keyboard itself. Millions of color options and reactive typing effects make you the designer of your ultimate gear with a pro driver.', 'Ultimate 60% Wireless Keyboard w/ brand new upgraded software/drive. Get the download link below the product detail description or visit Redragonshop software page (K530-PRO) to dive into the completely endless customization joy.']"
"ASUS ROG Strix Scope NX TKL Moonlight White Wired Mechanical RGB Gaming Keyboard | ROG NX Red Linear Switches, Aluminum Frame, Aura Sync Lighting, Tenkeyless Design, Quick Toggle Media Keys", ASUS Store,$119.99,B09D8JXGT1,"[""READY FOR ACTION, COMPACTLY CRAFTED - The ROG Strix Scope NX TKL Moonlight White is a compact, tenkeyless mechanical keyboard, featuring Xccurate Design – an extra-wide Ctrl key that's easier to feel and find in a frenzied FPS session."", 'TKL FORM FACTOR FOR FPS - A high-performance mechanical gaming keyboard with a small footprint, freeing up space on your worktop for broader mouse movements – perfect for lower-sensitivity settings that slow the reticle for leveled-up aiming accuracy. The keyboard is topped with an aluminum faceplate for everyday resilience and it’s finished with a striking slash aesthetic to add a touch of style.', 'ROG NX MECHANICAL SWITCH - Exclusive ROG NX mechanical switches offer fast actuation and specially tuned force curves for great keystroke feel & feedback. ROG NX Red mechanical switches provide a 1.8 mm actuation point for fast input. An initial actuation of 40 gram-force (gf) helps prevent accidental keystrokes, and it extends to 55 gf for perfect rebound feedback. As a result, keystrokes are instantaneous and have a smooth and linear feel.', 'DYNAMIC RGB LIGHTING - Enjoy vibrant RGB illumination with the ROG Strix Scope NX TKL Moonlight White. Featuring individually illuminated keys, lock indictors and ROG logo, plus an arresting RGB underglow effect that extends the lighting beyond the keyboard. Powered by Aura Sync, the entire color spectrum and a range of dynamic lighting effects at your command is uniquely yours.', 'MINIMALIST LOOK, MAXIMUM IMPACT - The new Moonlight White product series offers a range of new devices with a clean aesthetic. Arm yourself with the Moonlight White editions of the ROG Strix Scope NX TKL keyboard, Strix Impact II optical-sensor mouse, Strix Go Core headset, Cetra II Core in-ear headphones, and the Zephyrus G14 and G15 gaming laptops.']"
Razer BlackWidow V3 Mini 65% Wireless Mechanical Gaming Keyboard: HyperSpeed Wireless - Green Tactile & Clicky Switches - Doubleshot ABS Keycaps - 200Hrs Battery Life, Razer Store,$143.99,B0935HWL1Z,"['3 Modes of Connectivity: Supports Bluetooth for efficient power consumption, HyperSpeed Wireless for lag-free gaming, and USB-C for charging while in use', 'Razer Green Mechanical Switches For Precise Execution With A Clicky, Tactile Feel: Hear and feel the satisfying feedback in every keystroke you make with actuation that’s optimized for gaming—supported by classic, full-height keys that don’t compromise on the gaming experience', 'Doubleshot ABS Keycaps: Using a doubleshot molding process to ensure the labelling never wears off, the keycaps also have extra-thick walls which make them extremely tough to withstand prolonged, repeated use', 'Up to 200 Hours of Battery Life: Enjoy uninterrupted use regardless of whether it’s in Razer HyperSpeed Wireless or Bluetooth mode, and minimize downtime with charging that goes from zero to full in just under 5 hours.', 'Powered by Razer Chroma RGB: With 16.8 million colors and a suite of effects, sync its per-key lighting with the rest of your battlestation, and enjoy greater immersion as it dynamically reacts with over 150 integrated games.']"
"ASUS ROG Falchion NX 65% Wireless RGB Gaming Mechanical Keyboard | ROG NX Red Linear Switches, PBT Doubleshot Keycaps, Wired / 2.4G Hz, Touch Panel, Keyboard Cover Case, Macro Support,Black", ASUS Store,$149.99,B09G2BM55K,"['Compact 65% layout masterfully incorporates arrow and navigation keys, in a 60% keyboard frame', 'ROG NX Red Mechanical Switch with fast actuation and ROG-tuned force curves for great keystroke feel and linear feedback', 'Interactive touch panel makes it easy to adjust and customize controls', 'Dual-mode connectivity via wired USB and 1 ms at 2.4 GHz RF, and up to 450 hours of battery life* offer stable, long-lasting performance (*with RGB lighting off)', 'Durable and long-lasting ROG PBT doubleshot keycaps', 'Innovative keyboard cover case provides on-the-go protection', 'Wireless Aura Sync with per-key RGB lighting']"
"KOORUI 60% Gaming Keyboards, 61 Keys Wired Ultra-Compact Mechanical Keyboard 26 RGB Backlit with Red Switch Mini Keyboards for Windows MacOS Linux", KOORUI Store,$28.48,B0BZH6TYHK,"[""[61 Keys with Gorgeous Backlighting] The 60% gaming keyboard can save desk space. The detachable Type-C cable and small size make it easy to carry around for home/office use or business trips. It offers 26 backlighting modes with RGB effects, providing over 16 million color combinations to personalize your keyboard's appearance."", '[Hot-Swappable Switches] The 61 Keys mechanical keyboard comes with six extra switches (two each of red, brown, and blue) for you to try different switch types and enrich your typing experience. Additionally, the double-shot injection keycaps are fade-resistant and long-lasting.', ""[Anti-Ghosting Technology]Full-key anti-ghosting technology ensures that every keystroke is registered, and even when multiple keys are pressed at the same time, the keyboard's super-responsive speed keeps up with your best moves, allowing you to enjoy a seamless, uninterrupted gaming experience and help you win games"", '[Multi-Functionality and Compatibility] The mini keyboard features 12 multi-function keys for convenient multimedia control, including volume adjustment and media playback. It is compatible with both Apple and Microsoft operating systems, and the multi-function combination keys are also compatible', '[KOORUI SERVICES] KOORUI provide high-quality gamer keyboard and premium services, included 12 months warranty. If you find any damage, malfunction or missing accessories, please feel free to contact us.']"
CORSAIR K70 MAX RGB Magnetic-Mechanical Wired Gaming Keyboard - Adjustable Actuation MGX Switches - Rapid Trigger Mode - PBT Double-Shot Keycaps - iCUE Compatible - QWERTY NA Layout - Black, Corsair Store,$179.99,B0CBHP4SWC,"['Adjustable Magnetic-Mechanical Switches: The entire keyboard is equipped with fully adjustable CORSAIR MGX switches, enabling you to set every key’s actuation point from a light 0.4mm to a strong 3.6mm in 0.1mm steps, putting you in control for fast keypresses or ultra-accurate typing.', 'Two Actions for One Keypress: Dual-point actuation lets you assign two discrete actions to one keypress, giving you the ability to execute instant one-two combos.', 'CORSAIR AXON Hyper-Processing Technology: AXON enables premier K70 performance, processing and transmitting inputs up to 8x faster than conventional gaming keyboards with 8,000Hz hyper-polling. *8,000Hz hyper-polling is dependent on CPU; older CPUs may experience reduced performance.', 'Soft, Satisfying Typing Acoustics: Two layers of sound dampening deliver the satisfying typing sound keyboard enthusiasts crave.', 'Package Contents: CORSAIR K70 MAX RGB Magnetic-Mechanical Gaming Keyboard | Magnetic Leatherette Cushioned Palm Rest | Detachable USB Type-C to Type-A Cable | CORSAIR Logo Key | Radiant Spacebar | Keycap Puller | Safety Information | Warranty Card | CH-910961G-NA']"
"Mechanical Gaming Keyboard and Mouse Set , Rainbow LED, USB Wired Desktop Combo (Black)",Brand: AINILAN,,B092YHXYG6,"['New Update Version-easy to changing and gives more gamingatmosphere.Lighting is very helpful when you play or work at a dark surround.', 'Real Legit Mechanical Keyboard- keys feel solid and responsive,""clicky"" sound give you best gaming experience,great tactile and accurate.', 'Space Saver-Perfect 104 keys structure, save a lot desk space, and never let you feel uncomfortable with the missing of numpad keys.', 'Full keys Anti-ghosting-Professional Full keys Anti-ghosting without conflict. Special for video games.', 'The keyboard and mouse have flashing indicators to provide greater accuracy. Longevity and durability make the keyboard and mouse give you a great sense of superiority in the game.']"
"Anivia True Mechanical Gaming Keyboard Wired, Ergonomic Keyboard with Blue Switches, 87 Keys Waterproof Mini Keyboard for PC Laptop, RGB LED Rainbow Backlight", Annivia Store,$19.99,B0B8ZSGCQ5,"['Classic charming blue LED backlight: customize multiple illuminated light effects with static and dynamic, supports about 20 kinds backlight modes, press Fn + Ins/ Home/ PgUp/ Del/ End/ PgDn/ ScrLK to switch , FN + ↑ / ↓ control backlight brightness, FN + -_ / =+ control backlight speed.', 'Full anti-ghosting keyboard: all 87 keys are no conflict, allow multiple keys to work simultaneously with high speed for a reliable connection, have 12 multimedia keyboard, great for gamer, typist, programmer, writer etc.', 'Extensive Compatibility: This Mechanical keyboards use USB 2.0 connector making it compatible with Windows (2000, XP, ME, Vista, 7, 8), Linux and Mac, plug and play, no drivers or software required.', 'Mechanical Keyboard with Blue Switch: pressing the switch makes loud click sound, crisp paragraph feeling, excellent input feeling, strong mechanical feeling and long service life, providing precise tactile feedback for gaming and typing', 'Classic black mash up 75% layout, double-shot injection non-slip suspension keycap, splash-proof design, durable metal panel enough to protect it from scratch, also firm kickstand feet adjustable typing angle.']"
"ASUS ROG Claymore II Wireless Modular Gaming Mechanical Keyboard (ROG RX Blue Switches, detachable numpad & wrist rest for TKL 80%/100%, Aura Sync, media controls, fast charge, USB 2.0 Passthrough)", ASUS Store,$211.90,B097274VKF,"['VERSATILITY EVOLVED – With the ROG Claymore II, you can create your ideal gaming setup by placing the new detachable numpad on whichever side you prefer; then choose between wired or wireless mode and light it all up with Aura Sync. Assume full tactical control with ROG RX Optical Mechanical Switches and customizable hotkeys.', 'PLAY IT YOUR WAY - The detachable numpad can be attached on either side of the keyboard, or it can be removed entirely if you prefer to use ROG Claymore II in TKL mode (80%). It can also be programmed to be used as a macro keypad for complex in-game commands. This flexibility gives you various combinations to suit your play style and gaming setup.', 'ROG RX OPTICAL MECHANICAL SWITCHES - ROG RX Red and RX Blue Optical Mechanical Switches offer consistent, wobble-free keystrokes with a superfast 1 ms response and 100-million-keystroke lifespan. These premium switches have a hollow-square stem design and they feature embedded RGB LEDs providing all-round per-key lighting.', 'LAG-FREE CONNECTION - Play in wired or wireless 2.4 GHz RF mode, with a superfast 1 millisecond response time.', 'FAST CHARGE OR USB PASSTHROUGH - 30 minutes of USB-C fast charging allows ROG Claymore II to be operated for up to 18 hours (lighting off). The fast-charge function can be switched off to use the provided USB passthrough for convenient connection to other devices.']"
"Logitech G413 TKL SE Mechanical Gaming Keyboard - Compact Backlit Keyboard with Tactile Mechanical Switches, Anti-Ghosting, Compatible with Windows, macOS - Black Aluminum", Logitech G Store,,B08Z7J4KV3,"['Take your gaming skills to the next level: The Logitech G413 TKL SE is a tenkeyless keyboard with gaming-first features and the durability and performance necessary to compete', 'PBT keycaps: Heat- and wear-resistant, this computer gaming keyboard features the most durable material used in keycap design', 'Tactile mechanical switches: Uncompromising performance is always within reach with this wired gaming keyboard', 'Premium color, material and finish: Elevate your gaming setup with this backlit keyboard featuring a sleek, black-brushed aluminum top case and white LED lighting', '6-Key rollover anti-ghosting performance: Experience reliable key input with this anti-ghosting keyboard versus non-gaming mechanical keyboards', 'FN key media controls: Twelve (12) function (FN) keys let you control volume, play and pause, skip track, mute, toggle lighting, enter Windows lock, etc', 'Robust body design with minimal flex: The brushed aluminum-magnesium alloy top case serves as the corded keyboard’s backbone', 'Full-size option: A full, 104-key layout is also available (Logitech G413 SE)']"
Cherry MX 3.0 S Wired Mechanical Gaming Keyboard. Aluminum Housing Built for Gamers w/MX Red Silent Switches. RGB Backlit Display Over 16m Colors. from The Makers of MX. Full Size. Pure White., Cherry Store,,B08YRGQSD1,"['CHERRY MX RED SILENT switches, the patented damping minimizes actuation noise without affecting the typical linear MX RED actuation feel. CHERRY MX SILENT Red is also characterized by a linear switch characteristic. The actuation noise is reliably minimized by a patented damping. The button with the quiet CHERRY MX technology establishes itself as a wise choice thanks to its low spring resistance and soft stop. The switches Made in Germany are characterized by their smooth operation, inputs are only transmitted when the button is pressed completely.', 'Premium Build - elegantly, extruded aluminum housing integrates the original CHERRY MX switches with all relevant functions for the highest quality.four rubberized feet to ensure the stability.The elegant, extruded housing does not need any screws, which still underlines the timeless character of the product. A real eye-catcher on every desk.', 'Full N-Key Rollover and Anti-Ghosting - unwanted inputs and double or missing letters are a thing of the past. No matter if you are programming, writing or during an extended after-work gaming session. Especially in the creative phase or in the middle of a game, nothing may slip or wobble. WIN key lockout for gaming', 'Full RGB Color Display - Customizable RGB with onboard memory for 5 dynamic layouts. Textured keycaps provide amazing illumination options with color routines in over 16 million colors', 'The robust quality of workmanship in a technical look is also evident in the detachable cable with mini–USB B connection. Required by the professional user for superior life, the abrasion-resistant key caps are either double plastic-injected or lasered. Intelligent, technical design completely without screws']"
"DURGOD TGK021 Mechanical Gaming Keyboard, 104 Keys Wired Keyboard with Magnetic Wrist Rest, RGB Backlit, Hot Swappable Linear Red Switch for PC/Mac/Laptop, Fully Anti-ghosting, Multimedia Keys", Ollyn Store,$89.39,B0BN1C79P6,"['Linear Mechanical Gaming Switch: The Kailh Turbo red switch features a dust-proof MX stem design and is crafted with high-quality POM material. With its smoothness and low friction, it offers faster reaction times and smoother gaming experience', 'Light Up Your Desk: Customize your wired gaming keyboard with 16.8 million RGB backlight colors to enhance your gaming and work ambience with vibrant, dynamic backlight', 'N-Key Rollover & Anti-Ghosting：All keys can work together smoothly, enabling you to effortlessly perform any combination of functions. It allows multiple keys to be pressed simultaneously at high speed', 'Ergonomic Magnetic Wrist Rest: Experience enhanced comfort during long gaming or typing sessions. The wrist rest also has RGB backlighting around it', 'Solid Build & Durable Design：This mechanical gaming keyboard is built with a sturdy metal construction.The switches are designed to withstand up to 80 million keystrokes, ensuring long-lasting performance. It also features PBT keycaps that resist wear, stains, and fading', 'Hot-Swappable and Customizable: Durgod mechanical gaming keyboard features a full hot-swap design, allowing you to easily remove and clean each key. It comes with a keycap and switch puller for hassle-free customization and maintenance', 'Stable Type-C Connection: Stay focused on your games and work with plug and play stable USB connection. Compatible with both Windows, Mac, and Linux. Switch between systems with the FN+CAPS shortcut', 'FN Key Media Controls：Easily control media, adjust volume, and customize RGB lighting with Multimedia Keys']"
Corsair K65 Plus Wireless 75% RGB Hot-Swappable Mechanical Gaming Keyboard – Pre-Lubricated MLX Red Linear Switches – Top Mounted – Dual-Layer Sound Dampening – PBT Keycaps – QWERTY NA – Black,,$159.99,B0CQ31VFT4,[]
"Cooler Master SK622 60% Wireless Bluetooth Space Gray Mechanical Low Profile Gaming Keyboard, Click Blue Switches, Customizable RGB, Ergonomic Design, Mac/Windows, QWERTY (SK-622-GKTL1-US)", Cooler Master Store,$46.77,B08LX65W85,"['Low Profile Switches:\xa0A reduced travel distance and actuation point with the same signature durability and precision.', 'Portable 60% Layout:\xa0Compact layout and design, perfect for on-the-go use with mobile devices and laptops.', 'Hybrid Wireless:\xa0Choose between wired Type-C connectivity or Bluetooth 4.0 wireless for up to 3 devices.', 'Ergonomic Upgrades:\xa0New ergonomic keycaps and adjustable feet allow you the comfortable typing experience you want, your way.', 'Multiple OS Support:\xa0Use with MacOS, iOS, Android, and Windows 8 and above - and easily soft-switch between all devices with a simple keypress.']"
"Corsair K70 PRO MINI WIRELESS RGB 60% Mechanical Gaming Keyboard (Fastest Sub-1ms Wireless, Swappable CHERRY MX Red Keyswitches, Aluminum Frame, PBT Double-Shot Keycaps) QWERTY, NA Layout - Black", Corsair Store,$148.57,B0B4SW81GW,"['Make it Yours: A high-performance wireless gaming keyboard in a compact 60% form-factor that’s big on customization, with swappable MX switches and a 360° RGB LightEdge.', 'Three Ways to Connect: Powerful wireless connectivity with hyper-fast, sub-1ms SLIPSTREAM WIRELESS, low-latency Bluetooth, or USB wired with CORSAIR AXON 8,000Hz hyper-polling.', 'Customize with Swappable CHERRY MX Red Keyswitches: Equipped with smooth 100-million-keystroke CHERRY MX Red keyswitches with a modular design, easily replaceable with any combination of MX-compatible 3-pin switches to fine-tune your keyswitch layout and play your way.', '60% Form-Factor and Aluminum Frame: A compact mini form-factor easily fits into even the tightest spaces at home or on the go, in a durable aluminum frame.', 'Long Battery Life with Per-Key RGB and 360° LightEdge: Enjoy up to 32 hours of wireless battery life with bright RGB backlighting and a radiant 360° LightEdge, or go the distance with up to 200 hours with backlighting off.']"
"Redragon K643 90% Mechanical Gaming Keyboard RGB Backlight & Macro Customizable with Number Pad, 94 Keys Hot-Swappable USB-C Wired/Bluetooth/2.4G-Wireless Keyboard with Red Switches", Redragon Store,,B0BG1722FJ,"[""A condensed full-size layout for a space-efficient solution. It packs all 94 essential keys to boost your productivity but is designed with a more compact footprint. At just 13.9 inches it's easy to take on the go."", 'Mechanical Keyboard with red switches, which have a linear travel and minimal spring force, resulting in a silky-smooth keypress. Hot swap sockets allow you to easily swap, upgrade, and mix switches without soldering.', 'Works with Windows XP/Vista/7, 8, 10, 11; Mac OS X, Linux, and the Android system. Thanks to the three connection modes (2.4G wireless, Bluetooth, USB wired), you can simultaneously connect up to 5 devices and switch between them for efficient multitasking and speedy performance.', 'With 20 pre-set RGB backlight effects and individual RGB key customization options, the K643WGC is always in sync with your style, allowing for a more personalized aesthetic. Infinite combinations let you go wild with color!', '100% anti-ghosting. Each press is detected regardless of any key that is pressed simultaneously.']"
Logitech G703 and G613 Bundle - Wireless Gaming Mouse and Mechanical Keyboard, Logitech G Store,$148.22,B08HYTVDLH,"['Wireless Freedom - Both mouse and keyboard connect via ultra-fast Lightspeed wireless for pro-level responsiveness and long lasting gameplay with up to 35 hours of battery life.', 'Supreme Comfort and Feel - Mouse features lightweight 95g design, rubber side grips and customizable buttons, while keyboard has quiet, precise mechanical Romer-G switches.', 'Advanced Gaming Performance - Mouse equipped with 25K DPI HERO sensor for precise tracking and zero smoothing, acceleration or filtering. Keyboard includes 6 programmable G-keys for custom macro sequences.', 'Dual Connectivity - Keyboard can connect via Lightspeed wireless or Bluetooth, allowing multi-host connectivity between Windows, Mac, Chrome OS, Android and iOS devices.', 'Continuous Charging - Add the Powerplay wireless charging system (sold separately) to keep the G703 mouse charged during gameplay.']"
Redragon K599 Wired/Wireless Mechanical Gaming Keyboard 60% Compact Tenkeyless RGB Backlit Computer Keyboard for Windows PC Gamers (70 Key Red Switch – Black), Redragon Store,,B019O9LPI8,"['Redragon K599 Wireless / Wired Mechanical Gaming Computer Keyboard up to 60 hours battery life with LED off and 30 hours with LED on, easily switch between wired and wireless mode by plugging in the USB cable', 'Small Compact Mechanical Gaming Keyboard Tenkeyless TKL with Custom Dustproof Red Switches Linear quiet click sound, fast action with minimal resistance without a tactile bump feel, for ultimate gaming performance', 'RGB Backlit Mechanical Gaming Keyboard 18 different preset RGB lighting modes plus 1 User programable mode 9 different colors 6 backlight brightness levels, breathing speed Precision engineered keycaps offering crystal clear uniform backlighting', 'Anti Ghosting, ALL 70 keys are conflict free n-Key Rollover for ultimate Gaming performance, Non-Slip Ergonomic, splash-proof Design with adjustable typing angle, WIN Key can be disabled', 'PC Gaming Keyboard Compatibility Windows 10, 8, 7, Vista, XP, Limited Mac OS keyboard support. Works well with all major Computers Brands and Gaming PCs, Xbox, PS4 and others']"
"8Bitdo Retro Mechanical Keyboard, Bluetooth/2.4G/USB-C Hot Swappable Gaming Keyboard with 87 Keys, Dual Super Programmable Buttons for Windows and Android - N Edition",,$99.99,B0CCP8KYGG,[]
"CORSAIR K57 RGB Wireless Gaming Keyboard - <1ms response time with Slipstream Wireless - Connect with USB dongle, Bluetooth or wired - Individually Backlit RGB Keys, Black", Corsair Store,$109.99,B07TNRCM1Z,"['Connect with hyper-fast sub-1ms Slipstream wireless low-latency Bluetooth or USB wired', 'Light it up anywhere with dynamic per-key RGB Backlighting from capellix LEDs shining brighter and consuming far less power than conventional RGB LEDs', 'Six programmable macro keys give you the in-game advantage of powerful macros or key Remaps', 'A detachable soft rubber palm rest reduces stress on your wrists so you can play longer in comfort', 'Dedicated Volume and multimedia controls give you direct control over your audio without having to interrupt your game']"
"ASUS ROG Strix Scope II 96 Wireless Gaming Keyboard, Tri-Mode Connection, Dampening Foam & Switch-Dampening Pads, Hot-Swappable Pre-lubed ROG NX Snow Switches, PBT Keycaps, RGB-Black", ASUS Store,$149.99,B0C7KFZ5TL,"['96% layout: Retains all function and number keys in a more compact and efficient layout that frees up desk space', 'Hot-swappable switches: Pre-lubed NX Snow linear switches and ROG NX Storm clicky switches with walled stem design to enhance keystroke stability and are tuned for great acoustics', 'Tri-mode connection: Connect using Bluetooth (up to three devices), 2.4 GHz with ROG SpeedNova wireless technology or wired USB', 'Sound-dampening foam with switch-dampening pads: Unique, integrated dampening foam with added switch-dampening pad structure absorbs pinging noises and echoes for improved keystroke acoustics.', 'Enhanced typing experience: Pre-lubed keyboard stabilizers produce less friction for smoother keystrokes and stability for longer keys; durable ROG PBT doubleshot keycaps or UV-coated ABS keycaps offer a premium feel and shine resistance', 'Hotkeys: F1–F5 keys are pre-programmed as hotkeys for Xbox Game Bar and recording', 'Intuitive controls: Multi-function button and multi-wheel for media playback, volume, and keyboard lighting', 'ROG Omni Receiver: Connect to multiple supported devices wirelessly with a single receiver', 'Unique ROG-themed space bar: UV-coated spacebar with special ROG markings and three underside RGB LEDs', 'Ergonomic design: Three tilt positions and a detachable wrist rest']"
"Corsair K100 AIR Wireless RGB Mechanical Gaming Keyboard - Ultra-Thin, Sub-1ms Slipstream , Low-Latency Bluetooth, Cherry MX Ultra Low Profile Keyswitches - NA Layout, QWERTY - Black", Corsair Store,$224.99,B0BDMLY69R,"['Stunning, Refined, and Ultra-Thin: The K100 AIR is an unbelievably thin wireless gaming keyboard just 11mm at its slimmest point, seamlessly blending stunning design and everyday productivity in an elegant brushed aluminum frame.', 'Fast Wireless and Wired Connection Options: Three ways to connect to up to five different devices – Via sub-1ms SLIPSTREAM WIRELESS on PC or Mac, low-latency Bluetooth on up to three host devices, or USB wired with AXON 8,000Hz hyper-polling, for hyper-fast wireless versatility.', 'Masterful Wireless Multi-Tasking: Quickly switch between wireless connections on your PC, Mac, and more at the press of a key, with secure AES 128-bit encryption.', 'CHERRY MX Ultra Low Profile Mechanical Keyswitches: Offer an incredibly short 0.8mm actuation distance with a tactile bump, for ultra-responsive gaming and typing.', 'Long-Lasting Wireless Battery with Per-Key RGB Backlighting: Enjoy up to 50 hours of wireless battery life with dynamic per-key RGB backlighting and adaptive brightness that automatically adjusts to lighting conditions, or go the distance with up to 200 hours with backlighting off.']"
"Logitech G915 TKL Tenkeyless Lightspeed Wireless RGB Mechanical Gaming Keyboard, Low Profile Switch Options, Lightsync RGB, Advanced Wireless and Bluetooth Support - Tactile,Black", Logitech G Store,$179.95,B085RLZ1C4,"['LIGHTSPEED wireless delivers pro-grade performance with flexibility and freedom from cords. Creates a clean aesthetic for battlestations. Delivers 40 hours on a single full charge.', 'LIGHTSYNC technology provides RGB lighting that synchronizes lighting with any content. Personalize each key or create custom animations from ~16.8M colors with Logitech G HUB software.', 'Low Profile mechanical switches offers the speed, accuracy and performance of a mechanical switch at half the height The GL Tactile switch produces a discernible bump at the point of actuation. Comes in 3 options: GL Tactile, GL Linear or GL Clicky.', 'Tenkeyless design provides more room for mouse movement. Store the USB receiver in the back of the keyboard for additional portability.', 'Beautifully crafted, the G915 TKL uses aircraft-grade aluminum alloy to deliver incredibly thin but rigid and durable design.', 'Enjoy 40 hours of game time on a single charge. Low battery warnings at 15 percent on the keyboard battery LED and via pop-up notification in the Logitech G HUB software. Quickly recharges in 3 hours.', 'Dedicated media controls with a precision engineered, edgeless volume wheel provide convenient and easy control to quickly play, pause, skip or mute your media.', 'Connect to multiple devices uses LIGHTSPEED or Bluetooth. Toggle between high-performance LIGHTSPEED wireless via USB receiver and Bluetooth— quickly and easily.']"
Cherry MX 3.0S Wireless Mechanical Gaming Keyboard. Aluminum Housing Built for Gamers w/MX Brown or Red Switches. RGB Backlit Color Display Over 16m Colors. (Black w/MX Red Switches),,,B0C2VZZ5WW,[]
Corsair K95 RGB PLATINUM XT Mechanical Wired Gaming Keyboard - Cherry MX Speed Switches - PBT Double-Shot Keycaps - iCUE Compatible - QWERTY NA Layout - Black, Corsair Store,$145.59,B082GR814B,"['Per-key RGB backlighting and a 19-zone LightEdge across the top of the keyboard delivers dynamic and vibrant lighting effects with near-limitless customization', 'Tuned for low noise operation even at full load; MTBF hours', 'Gain an in-game advantage with six dedicated macro keys fully programmable for complex macros and key remaps or swap to the included S-key keycaps and program special streaming commands through Elgato Stream Deck software', 'Cherry MX Speed RGB Silver mechanical key switches provide ultra-fast 1.2 millimeter actuation and proven reliability with 100 million keystrokes', 'A detachable soft textured cushioned leatherette palm rest offers the plush comfort to breeze through marathon gaming sessions']"
